,url,title,location,make,model,trim,engine,price,year,mileage,transmission,options,power options,body_type,inter_color,exter_color,fuel_type,vehicle_title,for_sale_by,city,state,state_name,lat,lng,state_id,extra_info
185,https://www.ebay.com/itm/203748163013?hash=item2f70563dc5%3Ag%3Ah5wAAOSwnP5hmn2h&LH_BIN=1,2016 Ford Mustang GT Premium Convertible 2D,"Tempe, Arizona, United States",ford,GT Premium 2dr Convertible,GT Premium Convertible 2D,5.0L V8 435hp 400ft. lbs.,35990,2016,26190,automatic,,,convertible,BLACK,Oxford White,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: GT Premium 2dr Convertible,  Engine: 5.0L V8 435hp 400ft. lbs., Trim: GT Premium Convertible 2D, Options: , Inner Color: BLACK, Outside color: Oxford White"
186,https://www.ebay.com/itm/203748187798?hash=item2f70569e96%3Ag%3Aj0MAAOSw411htfK6&LH_BIN=1,2013 Ford Mustang V6 Premium Convertible 2D,"Tempe, Arizona, United States",ford,Mustang,V6 Premium Convertible 2D,3.7L V6 24V,21990,2013,50011,automatic,,,convertible,GRAY,Red,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Mustang,  Engine: 3.7L V6 24V, Trim: V6 Premium Convertible 2D, Options: , Inner Color: GRAY, Outside color: Red"
187,https://www.ebay.com/itm/125043272771?hash=item1d1d28ec43%3Ag%3AujsAAOSwfY5hslBp&LH_BIN=1,1965 Shelby Cobra Replica,"Morgantown, Pennsylvania, United States",other,Replica,Replica,427ci V8 Side Oiler,75900,1965,14464,manual,,,convertible,Black,Blue,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Replica,  Engine: 427ci V8 Side Oiler, Trim: Replica, Options: , Inner Color: Black, Outside color: Blue"
188,https://www.ebay.com/itm/125042035236?hash=item1d1d160a24%3Ag%3AZ4MAAOSwj5RhsVAC&LH_BIN=1,2012 BMW 3 Series 335i Convertible Hardtop,"Pompano Beach, Florida, United States",bmw,335i Convertible Hardtop,335i Convertible Hardtop,Style/Body:Convertible,14995,2012,115391,automatic,"Air Conditioning, Power Windows","Air Conditioning, Power Windows",convertible,Black,Gray,Gasoline,Clean,Dealer,Pompano Beach,Florida,Florida,26.2428,-80.1312,FL,"Model: 335i Convertible Hardtop,  Engine: Style/Body:Convertible, Trim: 335i Convertible Hardtop, Options: Air Conditioning, Power Windows, Inner Color: Black, Outside color: Gray"
189,https://www.ebay.com/itm/334246152024?hash=item4dd29f8758%3Ag%3AKLoAAOSwlA1gwDLe&LH_BIN=1,1957 Chevrolet Bel-Air Convertible,"Rogers, Minnesota, United States",chevrolet,Bel-Air Convertible,,283 V8,99995,1957,25693,manual,--,--,convertible,Red,Red,Gasoline,--,Dealer,Rogers,Minnesota,Minnesota,45.1865,-93.5783,MN,"Model: Bel-Air Convertible,  Engine: 283 V8, Trim: , Options: --, Inner Color: Red, Outside color: Red"
190,https://www.ebay.com/itm/185191145971?hash=item2b1e40a1f3%3Ag%3AknoAAOSw3oRhpT9c&LH_BIN=1,1957 Chevrolet Corvette,"Lake Ozark, Missouri, United States",chevrolet,Corvette,,283/245HP,72500,1957,43256,automatic,,,convertible,BEIGE,Black,,Clean,CLASSIC CARS OF LAKE OZARK,Lake Ozark,Missouri,Missouri,38.2035,-92.6257,MO,"Model: Corvette,  Engine: 283/245HP, Trim: , Options: , Inner Color: BEIGE, Outside color: Black"
191,https://www.ebay.com/itm/133960498854?hash=item1f30aafea6%3Ag%3AZywAAOSwQ-lhs7tr&LH_BIN=1,1968 Chevrolet Corvette,"Maryville, Tennessee, United States",chevrolet,Corvette,,327 V8,37995,1968,48534,automatic,,,convertible,Black,Blue,,Clean,Dealer,Maryville,Tennessee,Tennessee,35.7468,-83.9789,TN,"Model: Corvette,  Engine: 327 V8, Trim: , Options: , Inner Color: Black, Outside color: Blue"
192,https://www.ebay.com/itm/265438482804?hash=item3dcd5dd174%3Ag%3AFWUAAOSwaKthrX2o&LH_BIN=1,1965 Plymouth Sport Fury,"Camarillo, California, United States",other,Sport Fury,,426,25000,1965,86000,automatic,,,convertible,,Brown,Gasoline,Clean,Private Seller,Camarillo,California,California,34.223,-119.0322,CA,"Model: Sport Fury,  Engine: 426, Trim: , Options: , Inner Color: , Outside color: Brown"
193,https://www.ebay.com/itm/403350229643?hash=item5de98c128b%3Ag%3Aw8QAAOSwRURhqfBe&LH_BIN=1,1998 Ford Mustang Base 2dr Convertible,"Mesa, Arizona, United States",ford,Mustang,Base 2dr Convertible,4.6L V8,24995,1998,96778,manual,--,--,convertible,Black,Red,Gasoline,Clean,Dealer,Mesa,Arizona,Arizona,33.4017,-111.718,AZ,"Model: Mustang,  Engine: 4.6L V8, Trim: Base 2dr Convertible, Options: --, Inner Color: Black, Outside color: Red"
194,https://www.ebay.com/itm/203747781120?hash=item2f70506a00%3Ag%3AuSoAAOSwQnFhtc4g&LH_BIN=1,2003 Ford Mustang SVT Cobra Convertible,"Wilson, Oklahoma, United States",ford,Mustang,SVT Cobra Convertible,4.6L V8 DOHC 32V SUPERCHARGER,49900,2003,3391,manual,--,--,convertible,Gray,Gray,Gasoline,Clean,Dealer,Wilson,Oklahoma,Oklahoma,34.1685,-97.426,OK,"Model: Mustang,  Engine: 4.6L V8 DOHC 32V SUPERCHARGER, Trim: SVT Cobra Convertible, Options: --, Inner Color: Gray, Outside color: Gray"
195,https://www.ebay.com/itm/393766728293?hash=item5bae537265%3Ag%3A30kAAOSwUNNha8FR&LH_BIN=1,2005 Cadillac XLR Convertible Roadster 100+ PICTURES and a Test Drive VIDEO,"Utica, Michigan, United States",cadillac,2dr Roadster,Convertible Roadster 100+ PICTURES and a Test Drive VIDEO,Style/Body:Convertible,19995,2005,78354,automatic,,,convertible,Ebony,Satin Nickel,Gasoline,Clean,Dealer,Utica,Michigan,Michigan,42.629,-83.0218,MI,"Model: 2dr Roadster,  Engine: Style/Body:Convertible, Trim: Convertible Roadster 100+ PICTURES and a Test Drive VIDEO, Options: , Inner Color: Ebony, Outside color: Satin Nickel"
196,https://www.ebay.com/itm/175061085822?hash=item28c2742e7e%3Ag%3AjuMAAOSwcpFhs%7Ec5&LH_BIN=1,2007 Volkswagen Eos,"Bakersfield, California, United States",volkswagen,Eos,,2.0 T,7900,2007,102965,automatic,"Air Conditioning, Cruise Control, Power Locks, Power Windows, Power Seats","Air Conditioning, Cruise Control, Power Locks, Power Windows, Power Seats",convertible,Black,Silver,Gasoline,Clean,Private Seller,Bakersfield,California,California,35.3529,-119.0359,CA,"Model: Eos,  Engine: 2.0 T, Trim: , Options: Air Conditioning, Cruise Control, Power Locks, Power Windows, Power Seats, Inner Color: Black, Outside color: Silver"
197,https://www.ebay.com/itm/203748174961?hash=item2f70566c71%3Ag%3AP%7EcAAOSwk2RhmS1b&LH_BIN=1,2013 Ford Mustang V6 Premium Convertible 2D,"Tempe, Arizona, United States",ford,Mustang,V6 Premium Convertible 2D,3.7L V6 305hp 280ft. lbs.,21990,2013,42670,automatic,,,convertible,Lt. Gray,Sterling Gray Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Mustang,  Engine: 3.7L V6 305hp 280ft. lbs., Trim: V6 Premium Convertible 2D, Options: , Inner Color: Lt. Gray, Outside color: Sterling Gray Metallic"
198,https://www.ebay.com/itm/125043423088?hash=item1d1d2b3770%3Ag%3Ak-4AAOSweYVhsmkj&LH_BIN=1,1941 Ford Super Deluxe Convertible,"Morgantown, Pennsylvania, United States",ford,Convertible,Convertible,221 Flathead V8,48500,1941,62634,manual,,,convertible,Brown,Other,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Convertible,  Engine: 221 Flathead V8, Trim: Convertible, Options: , Inner Color: Brown, Outside color: Other"
199,https://www.ebay.com/itm/363651047998?hash=item54ab4aa23e%3Ag%3A330AAOSwqNdhsoa5&LH_BIN=1,1967 Ford Mustang,"Bryan, Texas, United States",ford,Mustang,,,13300,1967,0,automatic,,,convertible,,,,Clean,,Bryan,Texas,Texas,30.6657,-96.3668,TX,"Model: Mustang,  Engine: , Trim: , Options: , Inner Color: , Outside color: "
200,https://www.ebay.com/itm/185209848033?hash=item2b1f5e00e1%3Ag%3AFcQAAOSwIJNhpliw&LH_BIN=1,2015 Chevrolet Corvette Stingray Convertible 3LT Automatic,"Great Neck, New York, United States",chevrolet,Stingray 2dr Convertible w/3LT,Stingray Convertible 3LT Automatic,Style/Body:Convertible,59895,2015,12605,automatic,,,convertible,Adrenaline Red,Blade Silver Metallic,Gasoline,Clean,Dealer,Great Neck,New York,New York,40.8028,-73.7332,NY,"Model: Stingray 2dr Convertible w/3LT,  Engine: Style/Body:Convertible, Trim: Stingray Convertible 3LT Automatic, Options: , Inner Color: Adrenaline Red, Outside color: Blade Silver Metallic"
201,https://www.ebay.com/itm/265442813548?hash=item3dcd9fe66c%3Ag%3AMsYAAOSwyXNhsDE6&LH_BIN=1,1988 Suzuki Samurai,"Milton, Kentucky, United States",other,Samurai,,1.3L Gas I4,16000,1988,69196,manual,,,convertible,,Brown,Gasoline,Clean,Private Seller,Milton,Kentucky,Kentucky,38.7113,-85.3734,KY,"Model: Samurai,  Engine: 1.3L Gas I4, Trim: , Options: , Inner Color: , Outside color: Brown"
202,https://www.ebay.com/itm/125043208617?hash=item1d1d27f1a9%3Ag%3AzMMAAOSww8dhskN1&LH_BIN=1,1964 Chevrolet Corvette Roadster,"Morgantown, Pennsylvania, United States",chevrolet,Roadster,Roadster,327 V8,66900,1964,67527,manual,,,convertible,Red,Red,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Roadster,  Engine: 327 V8, Trim: Roadster, Options: , Inner Color: Red, Outside color: Red"
203,https://www.ebay.com/itm/185210165467?hash=item2b1f62d8db%3Ag%3ATy8AAOSwCmthYPGE&LH_BIN=1,2002 Ferrari 360 Spider,"Seattle, Washington, United States",ferrari,360,Spider,3.8L V8 DOHC 40V,149900,2002,26773,manual,--,--,convertible,Nero,--,Gasoline,Clean,Dealer,Seattle,Washington,Washington,47.6211,-122.3244,WA,"Model: 360,  Engine: 3.8L V8 DOHC 40V, Trim: Spider, Options: --, Inner Color: Nero, Outside color: --"
204,https://www.ebay.com/itm/125008227538?hash=item1d1b122cd2%3Ag%3AitEAAOSwsWBhjHG5&LH_BIN=1,1963 Chevrolet Corvette,"Apache Junction, Arizona, United States",chevrolet,Corvette,,327,29995,1963,66401,manual,,,convertible,,Red,Gasoline,Clean,Private Seller,Apache Junction,Arizona,Arizona,33.3985,-111.5351,AZ,"Model: Corvette,  Engine: 327, Trim: , Options: , Inner Color: , Outside color: Red"
205,https://www.ebay.com/itm/255272028684?hash=item3b6f660a0c%3Ag%3A2PcAAOSwSNphs%7E5%7E&LH_BIN=1,1990 Ford Mustang,"Sherman, Texas, United States",ford,Mustang,,5.0L V8,14999,1990,22498,manual,--,--,convertible,White,Red,Gasoline,Clean,Dealer,Sherman,Texas,Texas,33.6274,-96.6218,TX,"Model: Mustang,  Engine: 5.0L V8, Trim: , Options: --, Inner Color: White, Outside color: Red"
206,https://www.ebay.com/itm/125043464826?hash=item1d1d2bda7a%3Ag%3AZiIAAOSwwd5hsnAb&LH_BIN=1,2001 Ford Mustang Cobra,"Morgantown, Pennsylvania, United States",ford,Cobra,Cobra,4.6 Liter DOHC 32 Valve V8,22500,2001,79571,manual,,,convertible,Gray,Yellow,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Cobra,  Engine: 4.6 Liter DOHC 32 Valve V8, Trim: Cobra, Options: , Inner Color: Gray, Outside color: Yellow"
207,https://www.ebay.com/itm/284555853100?hash=item4240d9bd2c%3Ag%3AqsIAAOSw%7E6phoH4B&LH_BIN=1,1969 Chevrolet Camaro RS SS Convertible Restomod 509 8-71 BDS,"West Palm Beach, Florida, United States",chevrolet,Camaro,RS SS Convertible Restomod 509 8-71 BDS,509 ci V8,84000,1969,1800,automatic,"CD Player, Convertible",,convertible,Black,Tuxedo Black House of Colors,Gasoline,Clean,Private Seller,West Palm Beach,Florida,Florida,26.7468,-80.1316,FL,"Model: Camaro,  Engine: 509 ci V8, Trim: RS SS Convertible Restomod 509 8-71 BDS, Options: CD Player, Convertible, Inner Color: Black, Outside color: Tuxedo Black House of Colors"
208,https://www.ebay.com/itm/125043185334?hash=item1d1d2796b6%3Ag%3APtgAAOSwRnphskB6&LH_BIN=1,1993 Ford Mustang LX Convertible,"Morgantown, Pennsylvania, United States",ford,Convertible,Convertible,2.3 Liter I4,13500,1993,95514,automatic,,,convertible,Red,White,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Convertible,  Engine: 2.3 Liter I4, Trim: Convertible, Options: , Inner Color: Red, Outside color: White"
209,https://www.ebay.com/itm/125043490949?hash=item1d1d2c4085%3Ag%3AW4wAAOSw5j5hsnYn&LH_BIN=1,2006 Pontiac Solstice Convertible,"Morgantown, Pennsylvania, United States",pontiac,Convertible,Convertible,2.4 Liter 4 Cylinder,17500,2006,12793,manual,,,convertible,Other,Silver,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Convertible,  Engine: 2.4 Liter 4 Cylinder, Trim: Convertible, Options: , Inner Color: Other, Outside color: Silver"
210,https://www.ebay.com/itm/203748177209?hash=item2f70567539%3Ag%3AxHQAAOSwI7dhZckf&LH_BIN=1,2014 Nissan 370Z Roadster 2D,"Tempe, Arizona, United States",nissan,370Z,Roadster 2D,3.7L V6 332hp 270ft. lbs.,25990,2014,50939,automatic,,,convertible,Black,Gun Metallic,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: 370Z,  Engine: 3.7L V6 332hp 270ft. lbs., Trim: Roadster 2D, Options: , Inner Color: Black, Outside color: Gun Metallic"
211,https://www.ebay.com/itm/234331140263?hash=item368f3970a7%3Ag%3ALzsAAOSwhDJhOOeG&LH_BIN=1,1957 Cadillac Other,"Simpsonville, South Carolina, United States",cadillac,Other,,--,23991,1957,14772,manual,--,--,convertible,--,Black,Gasoline,--,Dealer,Simpsonville,South Carolina,South Carolina,34.7287,-82.2573,SC,"Model: Other,  Engine: --, Trim: , Options: --, Inner Color: --, Outside color: Black"
212,https://www.ebay.com/itm/384577259766?hash=item598a9748f6%3Ag%3AbTsAAOSw9lVhr8E-&LH_BIN=1,1995 Ford Mustang GT,"Mattoon, Illinois, United States",ford,Mustang,GT,5.0L V8 16V,14000,1995,41051,manual,--,--,convertible,Tan,Black,Gasoline,Clean,Dealer,Mattoon,Illinois,Illinois,39.4775,-88.3624,IL,"Model: Mustang,  Engine: 5.0L V8 16V, Trim: GT, Options: --, Inner Color: Tan, Outside color: Black"
213,https://www.ebay.com/itm/175060708827?hash=item28c26e6ddb%3Ag%3AN78AAOSww35hnvmC&LH_BIN=1,2022 Chevrolet Corvette Stingray,"Naperville, Illinois, United States",chevrolet,Corvette,Stingray,6.2L V8,139995,2022,104,manual,--,--,convertible,Gray,White,Gasoline,Clean,Dealer,Naperville,Illinois,Illinois,41.7483,-88.1657,IL,"Model: Corvette,  Engine: 6.2L V8, Trim: Stingray, Options: --, Inner Color: Gray, Outside color: White"
214,https://www.ebay.com/itm/203747073306?hash=item2f70459d1a%3Ag%3A3-gAAOSw8klhmS3q&LH_BIN=1,2016 Ford Mustang GT Premium Convertible 2D,"Tempe, Arizona, United States",ford,GT Premium 2dr Convertible,GT Premium Convertible 2D,5.0L V8 435hp 400ft. lbs.,35990,2016,23806,manual,,,convertible,Ceramic,Gray,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: GT Premium 2dr Convertible,  Engine: 5.0L V8 435hp 400ft. lbs., Trim: GT Premium Convertible 2D, Options: , Inner Color: Ceramic, Outside color: Gray"
215,https://www.ebay.com/itm/125043495500?hash=item1d1d2c524c%3Ag%3ADo4AAOSwBQ9hsndb&LH_BIN=1,1970 Cadillac DeVille Convertible,"Morgantown, Pennsylvania, United States",cadillac,Convertible,Convertible,472 V8,27000,1970,26432,automatic,,,convertible,Blue,Blue,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Convertible,  Engine: 472 V8, Trim: Convertible, Options: , Inner Color: Blue, Outside color: Blue"
216,https://www.ebay.com/itm/224736868589?hash=item34535c78ed%3Ag%3AvGYAAOSw8ithkwgs&LH_BIN=1,1965 Ford Mustang,"Charlotte, North Carolina, United States",ford,Mustang,,289 V8,42900,1965,86650,automatic,--,--,convertible,Black,Yellow,Gasoline,--,Dealer,Charlotte,North Carolina,North Carolina,35.208,-80.8304,NC,"Model: Mustang,  Engine: 289 V8, Trim: , Options: --, Inner Color: Black, Outside color: Yellow"
217,https://www.ebay.com/itm/133959199333?hash=item1f30972a65%3Ag%3AxKsAAOSwCEFhsie3&LH_BIN=1,1967 Chevrolet Camaro,"Maryville, Tennessee, United States",chevrolet,Pace Car,,396 V8,59995,1967,3609,automatic,,,convertible,Blue,White,,Clean,Dealer,Maryville,Tennessee,Tennessee,35.7468,-83.9789,TN,"Model: Pace Car,  Engine: 396 V8, Trim: , Options: , Inner Color: Blue, Outside color: White"
218,https://www.ebay.com/itm/203747089439?hash=item2f7045dc1f%3Ag%3Ao%7E4AAOSwi8thi%7Ewk&LH_BIN=1,2018 Ford Mustang EcoBoost Convertible 2D,"Tempe, Arizona, United States",ford,Mustang,EcoBoost Convertible 2D,EcoBoost 2.3L Turbo I4 310hp 350ft. lbs.,32990,2018,227,automatic,,,convertible,Black,Lightning Blue,Gasoline,Clean,Dealer,Tempe,Arizona,Arizona,33.3881,-111.9318,AZ,"Model: Mustang,  Engine: EcoBoost 2.3L Turbo I4 310hp 350ft. lbs., Trim: EcoBoost Convertible 2D, Options: , Inner Color: Black, Outside color: Lightning Blue"
219,https://www.ebay.com/itm/115132239066?hash=item1ace6a8cda%3Ag%3AxVsAAOSwYIxhsK7g&LH_BIN=1,2021 Ford Bronco,"Akron, Ohio, United States",ford,Bronco,,,66085,2021,400,manual,,,convertible,Black,Blue,,Clean,Private Seller,Akron,Ohio,Ohio,41.0798,-81.5219,OH,"Model: Bronco,  Engine: , Trim: , Options: , Inner Color: Black, Outside color: Blue"
220,https://www.ebay.com/itm/154741016632?hash=item2407488838%3Ag%3ACRwAAOSwbM9hsjPf&LH_BIN=1,2022 Chevrolet Corvette,"Greenville, South Carolina, United States",chevrolet,Corvette,,,118120,2022,5,automatic,,,convertible,Jet Black,Hypersonic Gray Metallic,,Clean,Dealer,Greenville,South Carolina,South Carolina,34.8353,-82.3647,SC,"Model: Corvette,  Engine: , Trim: , Options: , Inner Color: Jet Black, Outside color: Hypersonic Gray Metallic"
221,https://www.ebay.com/itm/304258537829?hash=item46d738d965%3Ag%3A4PwAAOSwNvthg9Wk&LH_BIN=1,2019 Mazda MX-5 Miata Sport,"Kernersville, North Carolina, United States",mazda,Sport 2dr Convertible 6A,Sport,Style/Body:Convertible,27135,2019,35511,automatic,,,convertible,Black Cloth,Arctic White,Gasoline,Clean,Dealer,Kernersville,North Carolina,North Carolina,36.1066,-80.0844,NC,"Model: Sport 2dr Convertible 6A,  Engine: Style/Body:Convertible, Trim: Sport, Options: , Inner Color: Black Cloth, Outside color: Arctic White"
222,https://www.ebay.com/itm/125043101812?hash=item1d1d265074%3Ag%3AXkcAAOSwcKhhsi-n&LH_BIN=1,1959 Cadillac Series 62 Convertible,"Morgantown, Pennsylvania, United States",cadillac,Convertible,Convertible,390 V8,126500,1959,64097,automatic,,,convertible,Other,Red,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Convertible,  Engine: 390 V8, Trim: Convertible, Options: , Inner Color: Other, Outside color: Red"
223,https://www.ebay.com/itm/353806629749?hash=item526084bb75%3Ag%3AWEYAAOSwtKxhn9kS&LH_BIN=1,1957 Ford Meteor Rideau 500 Convertible Sunliner,"Bremen, Georgia, United States",ford,Meteor Rideau 500 Convertible,Sunliner,312,72000,1957,38259,automatic,--,--,convertible,Red,Red,Gasoline,Clean,Private Seller,Bremen,Georgia,Georgia,33.7085,-85.1495,GA,"Model: Meteor Rideau 500 Convertible,  Engine: 312, Trim: Sunliner, Options: --, Inner Color: Red, Outside color: Red"
224,https://www.ebay.com/itm/265442741204?hash=item3dcd9ecbd4%3Ag%3ALfQAAOSwZyBherkd&LH_BIN=1,2014 Ford Mustang Shelby GT500 Convertible 361 Original Miles,"Englewood, Colorado, United States",ford,Mustang,Shelby GT500 Convertible 361 Original Miles,Style/Body:Convertible,85999,2014,361,manual,"Air Conditioning, Power Locks, Power Windows, Power Seats","Air Conditioning, Power Locks, Power Windows, Power Seats",convertible,Black,Black,Gasoline,Clean,Dealer,Englewood,Colorado,Colorado,39.6468,-104.9942,CO,"Model: Mustang,  Engine: Style/Body:Convertible, Trim: Shelby GT500 Convertible 361 Original Miles, Options: Air Conditioning, Power Locks, Power Windows, Power Seats, Inner Color: Black, Outside color: Black"
225,https://www.ebay.com/itm/353805336072?hash=item526070fe08%3Ag%3AdPkAAOSwUVBhsqV3&LH_BIN=1,1992 Ford Mustang GT,"New Braunfels, Texas, United States",ford,Mustang,GT,5.0L Gas V8,19995,1992,48699,automatic,,,convertible,,Red,Gasoline,Clean,Private Seller,New Braunfels,Texas,Texas,29.6994,-98.1148,TX,"Model: Mustang,  Engine: 5.0L Gas V8, Trim: GT, Options: , Inner Color: , Outside color: Red"
226,https://www.ebay.com/itm/154741024071?hash=item240748a547%3Ag%3Aq4UAAOSw4T5hsjW9&LH_BIN=1,2022 Chevrolet Corvette,"Greenville, South Carolina, United States",chevrolet,Corvette,,,120310,2022,5,automatic,,,convertible,Sky Cool Gray/Strike Yellow,Accelerate Yellow Metallic,,Clean,Dealer,Greenville,South Carolina,South Carolina,34.8353,-82.3647,SC,"Model: Corvette,  Engine: , Trim: , Options: , Inner Color: Sky Cool Gray/Strike Yellow, Outside color: Accelerate Yellow Metallic"
227,https://www.ebay.com/itm/255265232712?hash=item3b6efe5748%3Ag%3ApwAAAOSwszBhpWev&LH_BIN=1,"2015 Ford Mustang - Roush Stage 3 RS3 Convertible, 670hp, Rare! Sale/Trade","Manitowoc, Wisconsin, United States",ford,Mustang - Roush Stage 3,"RS3 Convertible, 670hp, Rare! Sale/Trade",670hp 5.0L,56000,2015,11200,manual,--,--,convertible,Black,Yellow,Gasoline,Clean,Dealer,Manitowoc,Wisconsin,Wisconsin,44.0991,-87.6811,WI,"Model: Mustang - Roush Stage 3,  Engine: 670hp 5.0L, Trim: RS3 Convertible, 670hp, Rare! Sale/Trade, Options: --, Inner Color: Black, Outside color: Yellow"
228,https://www.ebay.com/itm/255270127698?hash=item3b6f490852%3Ag%3AZZkAAOSwIuxhqSBt&LH_BIN=1,2004 Chevrolet Corvette,"Solon, Ohio, United States",chevrolet,Corvette,,5.7 Liter SFI V8,40990,2004,851,manual,--,--,convertible,Red,Black,Gasoline,Clean,Dealer,Solon,Ohio,Ohio,41.3864,-81.4401,OH,"Model: Corvette,  Engine: 5.7 Liter SFI V8, Trim: , Options: --, Inner Color: Red, Outside color: Black"
229,https://www.ebay.com/itm/324929885442?hash=item4ba7549502%3Ag%3Ar-MAAOSwdohf4Zga&LH_BIN=1,2007 Ford Mustang Shelby GT500 Convt.,"Houston, Texas, United States",ford,Mustang,Shelby GT500 Convt.,8,39899,2007,28711,manual,"Pwr rack & pinion steering, Pwr vented 4-wheel disc brakes w/Brembo front r...","Pwr rack & pinion steering, Pwr vented 4-wheel disc brakes w/Brembo front r...",convertible,Black,Gray,Gasoline,Clean,Dealer,Houston,Texas,Texas,29.7863,-95.3889,TX,"Model: Mustang,  Engine: 8, Trim: Shelby GT500 Convt., Options: Pwr rack & pinion steering, Pwr vented 4-wheel disc brakes w/Brembo front r..., Inner Color: Black, Outside color: Gray"
230,https://www.ebay.com/itm/255265232708?hash=item3b6efe5744%3Ag%3Az6QAAOSwh59hF2Wa&LH_BIN=1,"1967 Pontiac Grand Prix Convertible, Rare, Nicest Anywhere! Sale/Trade","Manitowoc, Wisconsin, United States",pontiac,"Grand Prix Convertible,","Rare, Nicest Anywhere! Sale/Trade",400ci,47500,1967,52850,automatic,--,--,convertible,White,Blue,Gasoline,--,Dealer,Manitowoc,Wisconsin,Wisconsin,44.0991,-87.6811,WI,"Model: Grand Prix Convertible,,  Engine: 400ci, Trim: Rare, Nicest Anywhere! Sale/Trade, Options: --, Inner Color: White, Outside color: Blue"
231,https://www.ebay.com/itm/255268707620?hash=item3b6f335d24%3Ag%3AIWMAAOSw5AFhsX2C&LH_BIN=1,1959 Austin Healey Bugeye Sprite,"New Orleans, Louisiana, United States",other,Bugeye Sprite,,1275,5500,1959,123456,manual,,,convertible,,Grey,Gasoline,Clean,Private Seller,New Orleans,Louisiana,Louisiana,30.0687,-89.9288,LA,"Model: Bugeye Sprite,  Engine: 1275, Trim: , Options: , Inner Color: , Outside color: Grey"
232,https://www.ebay.com/itm/265441732765?hash=item3dcd8f689d%3Ag%3AnSYAAOSwoGRhcgZC&LH_BIN=1,2019 Porsche 911 Speedster,"Atlanta, Georgia, United States",porsche,911,Speedster,"6-Cyl, Twin Turbo, 3.8 Liter",425000,2019,3600,automatic,--,--,convertible,Black,Orange,Gasoline,Clean,Dealer,Atlanta,Georgia,Georgia,33.7627,-84.4224,GA,"Model: 911,  Engine: 6-Cyl, Twin Turbo, 3.8 Liter, Trim: Speedster, Options: --, Inner Color: Black, Outside color: Orange"
233,https://www.ebay.com/itm/234324915977?hash=item368eda7709%3Ag%3A8VQAAOSwz3xhsLA%7E&LH_BIN=1,1962 Chevrolet Corvette Big Brake Fuelie,"San Ramon, California, United States",chevrolet,Corvette,Big Brake Fuelie,327 CID.,149995,1962,1245,manual,--,--,convertible,Black,Black,Gasoline,Clear,Dealer,San Ramon,California,California,37.7625,-121.9365,CA,"Model: Corvette,  Engine: 327 CID., Trim: Big Brake Fuelie, Options: --, Inner Color: Black, Outside color: Black"
234,https://www.ebay.com/itm/304241306119?hash=item46d631ea07%3Ag%3AOZsAAOSwSPhghF8B&LH_BIN=1,1937 Plymouth P14S Deluxe,"Plainfield, Illinois, United States",other,P14S Deluxe,,5.7 HEMI,19250,1937,0,automatic,Convertible,,convertible,,Black,Gasoline,Clean,,Plainfield,Illinois,Illinois,41.6206,-88.2252,IL,"Model: P14S Deluxe,  Engine: 5.7 HEMI, Trim: , Options: Convertible, Inner Color: , Outside color: Black"
235,https://www.ebay.com/itm/125043400106?hash=item1d1d2addaa%3Ag%3AJdUAAOSwdb9hsmX3&LH_BIN=1,1941 Cadillac Series 62 Convertible,"Morgantown, Pennsylvania, United States",cadillac,Convertible,Convertible,472 V8,92000,1941,29836,automatic,,,convertible,Red,Other,,Clean,Dealer,Morgantown,Pennsylvania,Pennsylvania,40.1539,-75.8906,PA,"Model: Convertible,  Engine: 472 V8, Trim: Convertible, Options: , Inner Color: Red, Outside color: Other"
